video_id,query_label,query,search_rank,title,description,channel_title,channel_id,upload_date,timestamp,duration_seconds,views,likes,comments,webpage_url,availability,live_status,language,tags,categories,thumbnail_url,collected_at_utc,collector
11DThOhbIaU,general_simplified,京剧,14,京剧《钗头凤》（张佳春 饰 唐蕙仙，马磊 饰 陆游）来自《中国京剧像音像集萃》| CCTV戏曲,"【订阅CCTV戏曲频道】：https://bit.ly/32iZfYI

■□更多CCTV戏曲精彩节目列表■□
京剧集锦·播放列表：https://bit.ly/3AxUtqk
评剧集锦·播放列表：https://bit.ly/3hJpxMq
豫剧集锦·播放列表：https://bit.ly/3EqMuxQ
越剧集锦·播放列表：https://bit.ly/3zkylyx
黄梅戏集锦·播放列表：https://bit.ly/3nIQSCp

■□更多精彩视频，请关注我们■□
CCTV中国中央电视台：https://bit.ly/32loVDW
CCTV电视剧：https://bit.ly/2HOMYBJ
CCTV纪录：https://bit.ly/3c4UlTp
CCTV科教：https://bit.ly/2HN7yCr

■□关注CCTV系列帐号 Like us on Facebook■□
Facebook（中文）: https://www.facebook.com/CCTV.CH/ 
Facebook（英文）: https://www.facebook.com/cctvcom",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20220514,1652531970,8029,15391,101.0,4.0,https://www.youtube.com/watch?v=11DThOhbIaU,public,not_live,,中国京剧音配像精粹|中國京劇音配像精粹|戏曲|京剧|评剧|豫剧|越剧|黄梅戏|戏曲频道|CCTV戏曲|戲曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|艺术|曲艺|傳統藝術|國粹|国粹|梅蘭芳|尚小雲|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|戲曲名段|京劇|評劇|豫劇|越劇|黃梅戲|河北梆子|粤剧|秦腔|戲曲頻道|CCTV戲曲|CCTV|CCTV11|央视戏曲,Entertainment,https://i.ytimg.com/vi/11DThOhbIaU/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
rVVL3zacJY8,general_simplified,京剧,15,京剧《战洪州》来自《中国京剧像音像集萃》 20200310 | CCTV戏曲,"本期节目主要内容：京剧《战洪州》讲述了北宋时，辽邦肖天佐领兵犯界，北宋元帅杨延景和十家总兵围困在洪州城。杨宗保单骑突围，回朝搬兵。朝中无人挂帅出征，八贤王赵德芳和天官寇准奉旨到天波府调兵遣将，佘太君以杨府无兵将可调推辞。寇准带八贤王溜入后花园演武厅鸣金击鼓，穆桂英全身披挂率领杨家男女兵将威风凛凛而出。侯丹梅 饰 穆桂英；詹志凯 饰 赵德芳；曹剑文 饰 寇准。

《中国京剧音配像精粹》的剧目大部分是20世纪40年代后期到60年代前期京剧舞台上的艺术珍品，有的还追溯到上个世纪初，涉及京剧各个行当、各个流派，基本囊括了近代京剧黄金时代大部分名家的代表作。

《中国京剧音配像精粹》播放列表：https://bit.ly/2MMH0o1

【订阅CCTV戏曲频道】：https://bit.ly/32iZfYI

■□更多CCTV戏曲精彩节目列表■□
京剧集锦播放列表：https://bit.ly/2H6kPGo
评剧集锦播放列表：https://bit.ly/2ZyK9PT
豫剧集锦播放列表：https://bit.ly/2Iy5Sxv
越剧集锦播放列表：https://bit.ly/2lHCQCX
黄梅戏集锦播放列表：https://bit.ly/2p14gFE

■□更多精彩视频，请关注我们■□
CCTV中国中央电视台：https://bit.ly/32loVDW
CCTV综艺：https://bit.ly/2wIvswP
CCTV电视剧：https://bit.ly/2HOMYBJ
CCTV纪录：https://bit.ly/3c4UlTp
CCTV科教：https://bit.ly/2HN7yCr

■□关注CCTV系列帐号 Like us on Facebook■□
Facebook（中文）: https://www.facebook.com/CCTV.CH/ 
Facebook（英文）: https://www.facebook.com/cctvcom",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20200310,1583826386,8008,23546,204.0,1.0,https://www.youtube.com/watch?v=rVVL3zacJY8,public,not_live,,京剧 战洪州|战洪州|中国京剧音配像精粹|中國京劇音配像精粹|穆桂英挂帅|佘太君|杨宗保|穆桂英|北宋|戏曲|京剧|评剧|豫剧|越剧|黄梅戏|戏曲频道|CCTV戏曲|戲曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|艺术|曲艺|傳統藝術|國粹|国粹|梅蘭芳|尚小雲|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|戲曲名段|京劇|評劇|豫劇|越劇|黃梅戲|河北梆子|粤剧|秦腔|戲曲頻道|CCTV戲曲|CCTV|CCTV11|央视戏曲,Entertainment,https://i.ytimg.com/vi/rVVL3zacJY8/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
cdtcZKxDDqI,general_simplified,京剧,16,京剧《女起解》来自 《中国京剧像音像集萃》 20190618 | CCTV戏曲,"本期节目主要内容： 官家子弟王金龙与名妓苏三誓偕白首。王在妓院钱财用尽，被鸨儿轰出，苏私赠银两使回南京。后鸨儿将苏三卖给山西富商沈燕林为妾。沈妻与人私通，毒死沈，反诬告苏三。县官受贿，将苏三问成死罪，解差崇公道提解苏三自洪洞去太原复审。刘子微饰苏三，黄德华饰崇公道，高兴瑞饰县令，黄建军饰狱卒。

《中国京剧音配像精粹》是在一项文化工程，为祖国的文化事业留下了一份宝贵财富。录制京剧音配像的主要目的是为了京剧艺术的抢救、传留和振兴。京剧音配像的剧目大部分是20世纪40年代后期到60年代前期京剧舞台上的艺术珍品，有的还追溯到上个世纪初，涉及京剧各个行当、各个流派，基本囊括了近代京剧黄金时代大部分名家的代表作。

《中国京剧音配像精粹》官方高清播放列表：https://goo.gl/8dj7E6

【订阅CCTV戏曲官方频道】: https://goo.gl/i1pRSj

■□更多CCTV戏曲精彩节目官方高清■□
《空中剧院》官方高清播放列表：https://goo.gl/e6oy5q
《一鸣惊人》官方高清播放列表：https://goo.gl/FG3JkL
《九州大戏台》官方高清播放列表：https://goo.gl/WDjXBf
2018《跟我学》官方高清播放列表：https://goo.gl/FevYRP
《戏曲采风》官方高清播放列表：https://goo.gl/6tmVJ6
《梨园闯关我挂帅》官方高清播放列表：https://goo.gl/VLdagg
2018《青春戏苑》官方高清播放列表：https://goo.gl/5iuUti
2018《快乐戏园》官方高清播放列表：https://goo.gl/HQMPwW
2018《名段欣赏》官方高清播放列表：https://goo.gl/fWKMr4


■□关注更多精彩官方视频，请关注我们■□
CCTV春晚: http://goo.gl/A9V00o
CCTV中文国际: http://goo.gl/HcZaeZ
CCTV中国中央电视台:https://goo.gl/gYT8W8
CCTV科教：https://goo.gl/qpJZuB
CCTV综艺：https://goo.gl/34d95K
CCTV财经：https://goo.gl/28LqrU
CCTV少儿：https://goo.gl/VFauqN
CCTV电视剧：https://goo.gl/nFq3bC

■□关注CCTV其他平台官方账号■□
Facebook: https://www.facebook.com/cctvcom
Twitter: https://twitter.com/CCTV
Instagram: http://instagram.com/cctv",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20190618,1560817073,3480,14501,140.0,5.0,https://www.youtube.com/watch?v=cdtcZKxDDqI,public,not_live,,中国京剧音配像精粹|中國京劇音配像精粹|戏曲|苏三|王金龙|女起解|县令|黄德华|刘子微|高兴瑞|黄建军|艺术|京剧|曲艺|国粹|录制京剧|文化工程|艺术珍品|CCTV|CCTV11|戏曲频道|央视戏曲,Entertainment,https://i.ytimg.com/vi/cdtcZKxDDqI/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
b6Bymi7Jl6o,general_simplified,京剧,17,展示绝伦唱功 重温红色经典！《红灯记》《雁荡山》《江州送酒》《田耕牛本传》从京剧到昆曲 好戏连台 精彩不断！《2026年新年戏曲晚会》| 中华戏韵,"本期节目主要内容：
1.京胡与乐队《皮黄迎新年》 京胡：王彩云 康长升 等 板鼓：倪麒森；
2.京剧新秀联唱 表演：张兰 吕耀瑶 等；
3.昆曲《江州送酒》选段 表演：吴双 张前仓；
4.情景表演《戏曲演到家门前》 表演：房小莉 邢琛 等；
5.京剧经典唱段 表演：张建国 史依弘 等；
6.少儿节目《春莺出谷》 表演：买不非 芦筱然 等；
7.楚剧《田耕牛本传》选段 表演：詹春尧；
8.现代京剧《红灯记》选段 表演：李文林 毕小洋 李晨；
9.武戏《雁荡山》选段 表演：朱凌宇 唐恺 等；
10.戏歌《国粹流韵》 演唱：田磊 李博 等。

#戏曲 #新年 #2026 #戏曲晚会

《2026年新年戏曲晚会》播放列表：https://www.youtube.com/playlist?list=PLt1zKFJXVcUk28Cpg1ccHOJYsyuCgY9k-
【订阅中华戏韵频道】：https://bit.ly/32iZfYI

■□新年戏曲晚会回顾■□
2025年新年戏曲晚会：https://www.youtube.com/watch?v=FxckOVe7RgU&list=PLt1zKFJXVcUlAvmf8SoQOSU6M-ZR4lmqt&index=1
2024年新年戏曲晚会：https://www.youtube.com/watch?v=Lp37zHUVe5w&list=PLt1zKFJXVcUnrLzl-eIRVcmjIO7NEfj-_&index=1
2023年新年戏曲晚会：https://www.youtube.com/watch?v=PpeR3Lw_D5o&list=PLt1zKFJXVcUlTG9weaWAxMBNPZ8758QXP&index=1
2022年新年戏曲晚会：https://www.youtube.com/watch?v=ao9VY2YXKfU&list=PLt1zKFJXVcUk0_XqRm54jeHAM6rtS5yaY&index=1
2021年新年戏曲晚会：https://www.youtube.com/watch?v=WRg5PyDD-s0&list=PLt1zKFJXVcUkMNCfShgpIgaciqmklVnnl&index=1
2020年新年戏曲晚会：https://www.youtube.com/watch?v=1UvXQNrD-DU&list=PLt1zKFJXVcUlvEt7KJLG9YqmkUOPPp7k7&index=1",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20260104,1767524466,3900,69557,608.0,25.0,https://www.youtube.com/watch?v=b6Bymi7Jl6o,public,not_live,,央视晚会|cctv戏曲|戏曲晚会2026|皮黄迎新年|江州送酒|戏曲演到家门前|春莺出谷|田耕牛本传|红灯记|雁荡山|国粹流韵|京剧武戏|京剧武打|红灯记选段|红灯记 京剧|戲曲|京剧|CCTV|新年|戏曲晚会|2026戏曲晚会|2026|2026新年戏曲|2026新年晚会|央视戏曲晚会|新年戏曲晚会|央视戏曲|傳統文化|评剧|昆曲|河北梆子|越剧|秦腔|豫剧|黄梅戏|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|京劇|評劇|梅兰芳|程砚秋|常香玉|小白玉霜|周信芳|马连良|谭富英|越劇|豫劇|黄梅戲|戲曲名段|京劇選段|黄梅戲選段|豫劇選段|評劇選段|中华戏韵|中華戲韻|cctv戲曲,Entertainment,https://i.ytimg.com/vi/b6Bymi7Jl6o/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
1fFy-dCtWog,general_simplified,京剧,18,2010年戏曲晚会 京剧 《双投唐》 选段  孟广禄 杜镇杰,2010年戏曲晚会 京剧 《双投唐》 选段  孟广禄 杜镇杰,Joey “Amd103” Sun,UCNw_zCCeigA6K56YeZ4vHrA,20100215,1266252285,270,590562,1681.0,217.0,https://www.youtube.com/watch?v=1fFy-dCtWog,public,not_live,,2010年戏曲晚会|京剧|双投唐|选段|孟广禄|杜镇杰,Music,https://i.ytimg.com/vi/1fFy-dCtWog/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AHeA4AC6AKKAgwIABABGFogRihlMA8=&rs=AOn4CLAdvkpwjnIdCjG2RDjGsyFS6p-GAA,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
X3wPSVrQR_I,general_simplified,京剧,19,王艳 杜镇杰 杨赤带来京剧《沙家浜·智斗》阿庆嫂眼观六路耳听八方《2025年新年戏曲晚会》| 中华戏韵,"#戏曲 #新年 #2025 #戏曲晚会
京剧《沙家浜·智斗》，表演者：王艳、杜镇杰、杨赤。

《2025年新年戏曲晚会》播放列表：https://www.youtube.com/playlist?list=PLt1zKFJXVcUlAvmf8SoQOSU6M-ZR4lmqt
【订阅中华戏韵频道】：https://bit.ly/32iZfYI

■□新年戏曲晚会回顾■□
2024年新年戏曲演唱会：https://www.youtube.com/watch?v=Lp37zHUVe5w&list=PLt1zKFJXVcUnrLzl-eIRVcmjIO7NEfj-_&index=1
2023年新年戏曲演唱会：https://www.youtube.com/watch?v=PpeR3Lw_D5o&list=PLt1zKFJXVcUlTG9weaWAxMBNPZ8758QXP&index=1
2022年新年戏曲演唱会：https://www.youtube.com/watch?v=ao9VY2YXKfU&list=PLt1zKFJXVcUk0_XqRm54jeHAM6rtS5yaY&index=1
2021年新年戏曲演唱会：https://www.youtube.com/watch?v=WRg5PyDD-s0&list=PLt1zKFJXVcUkMNCfShgpIgaciqmklVnnl&index=1
2020年新年戏曲演唱会：https://www.youtube.com/watch?v=1UvXQNrD-DU&list=PLt1zKFJXVcUlvEt7KJLG9YqmkUOPPp7k7&index=1",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20250101,1735736908,405,37128,146.0,6.0,https://www.youtube.com/watch?v=X3wPSVrQR_I,public,not_live,,戲曲|京剧|CCTV|cctv戏曲|新年|新年戏曲晚会|沙家浜|沙家浜智斗|阿庆嫂|刁德一|国民党|共产党|王艳|杜镇杰|杨赤|2025戏曲晚会|2025|沙家浜智鬥|阿慶嫂|國民黨|共產黨|王豔|杜鎮傑|楊赤|西厢记|秦香莲|刘巧儿|天仙配|皿方罍|杨门女将|孟广禄|袁媛|董圆圆|李博|2025新年戏曲|2025新年晚会|央视戏曲晚会|西廂記|秦香蓮|劉巧兒|楊門女將|孟廣祿|董圓圓|央视晚会|央视戏曲|傳統文化|评剧|昆曲|河北梆子|越剧|秦腔|豫剧|黄梅戏|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|京劇|評劇|梅兰芳|程砚秋|常香玉|小白玉霜|周信芳|马连良|谭富英|越劇|豫劇|黄梅戲|戲曲名段|京劇選段|黄梅戲選段|豫劇選段|評劇選段|中华戏韵|中華戲韻|cctv戲曲,Entertainment,https://i.ytimg.com/vi/X3wPSVrQR_I/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
xKI4MYEWsYQ,general_simplified,京剧,20,京剧《春草闯堂》张佳春 徐孟珂 2023版,awsl,YBC Y,UCyoriSDEC6vw6Ya9etUCidg,20240625,1719278251,9629,15541,134.0,8.0,https://www.youtube.com/watch?v=xKI4MYEWsYQ,public,not_live,,京剧|张佳春|春草闯堂|春草闖堂|張佳春|京劇|60幀|Chuncao Making Her Way to the Court,Gaming,https://i.ytimg.com/vi/xKI4MYEWsYQ/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
zyg2sT4iSRA,general_traditional,京劇,1,[2014年春晚]京剧《同光十三绝》 表演者：国家京剧院一团,"[2014年春晚]京剧《同光十三绝》 表演者：国家京剧院一团
中国中央电视台春节联欢晚会简称春晚，是中国规模最大、最受关注、收视率最高、影响力最大的综艺性晚会。",CCTV春晚,UCjnJ4buqbnpRVaT3IDUQPZQ,20151228,1451289670,408,339290,3921.0,104.0,https://www.youtube.com/watch?v=zyg2sT4iSRA,public,not_live,,央视春节晚会|央视春晚|春晚|中国中央电视台|晚会|文艺晚会|The Spring Festival Gala CCTV,News & Politics,https://i.ytimg.com/vi/zyg2sT4iSRA/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
WrXfW6cnil4,general_traditional,京劇,2,京剧名家王艳眉眼婉转，唱腔柔脆媚美 京剧《霸王别姬》（王艳 饰 虞姬，黄齐峰、王嘉庆 饰 项羽）来自 《中国京剧像音像集萃》| 中华戏韵,"#戏曲 #戏曲名段 #戏曲经典 #京剧 #opera #beijingopera 
本期节目主要内容：
秦末，楚汉相争，韩信命李左车诈降项羽，诓项羽进兵。在九里山十面埋伏，将项羽困于垓下。项羽突围不出，又听到四面楚歌，疑楚军尽已降汉，在营中与虞姬饮酒作别。虞姬自刎，项羽杀出重围，至乌江，感到无面目见江东父老，自刎江边。王艳 饰 虞姬；黄齐峰 王嘉庆 饰 项羽。

►▷《中国京剧像音像集萃》播放列表：http://bit.ly/3yf74iT
【订阅中华戏韵频道】：https://bit.ly/32iZfYI

■□更多中华戏韵精彩节目列表■□
京剧集锦·播放列表：https://bit.ly/3Wyjk8e
评剧集锦·播放列表：https://bit.ly/3vvzAv2
豫剧集锦·播放列表：https://bit.ly/3DeanKC
越剧集锦·播放列表：https://bit.ly/3TjniQM
黄梅戏集锦·播放列表：https://bit.ly/3MMoCsX",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20190410,1554895918,7422,293773,3137.0,61.0,https://www.youtube.com/watch?v=WrXfW6cnil4,public,not_live,,戏曲|京剧|京剧霸王别姬|霸王别姬|王艳|虞姬|黄齐峰|王嘉庆|项羽|张国荣|张丰毅|陈凯歌|程派名剧|京剧程派|程派名家|青衣|史剧|历史故事|opera|beijing opera|Beijing|戲曲|京劇|京劇霸王別姬|霸王別姬|王豔|黃齊峰|王嘉慶|項羽|張國榮|張豐毅|陳凱歌|程派名劇|京劇程派|史劇|曆史故事|古装剧|古装片|古裝劇|古裝片|像音像|评剧|豫剧|黄梅戏|戏曲频道|CCTV戏曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|艺术|曲艺|傳統藝術|國粹|国粹|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|戲曲名段|評劇|豫劇|黄梅戲|河北梆子|粤剧|秦腔|戲曲頻道|CCTV戲曲|CCTV|CCTV11|央视戏曲|中国京剧像音像集萃|中國京劇像音像集萃|京剧名家|京剧新人|京剧小生|京劇名家|京劇新人|京劇小生|中华戏韵|中華戲韵,Entertainment,https://i.ytimg.com/vi/WrXfW6cnil4/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
S5zHFHU4sH4,general_traditional,京劇,3,京剧《牧虎关》（舒桐 饰 高旺，尚照刚 饰 张保）来自《中国京剧像音像集萃》| CCTV戏曲,"【订阅CCTV戏曲频道】：https://bit.ly/32iZfYI

■□更多CCTV戏曲精彩节目列表■□
京剧集锦·播放列表：https://bit.ly/3AxUtqk
评剧集锦·播放列表：https://bit.ly/3hJpxMq
豫剧集锦·播放列表：https://bit.ly/3EqMuxQ
越剧集锦·播放列表：https://bit.ly/3zkylyx
黄梅戏集锦·播放列表：https://bit.ly/3nIQSCp

■□更多精彩视频，请关注我们■□
CCTV中国中央电视台：https://bit.ly/32loVDW
CCTV电视剧：https://bit.ly/2HOMYBJ
CCTV纪录：https://bit.ly/3c4UlTp
CCTV科教：https://bit.ly/2HN7yCr

■□关注CCTV系列帐号 Like us on Facebook■□
Facebook（中文）: https://www.facebook.com/CCTV.CH/ 
Facebook（英文）: https://www.facebook.com/cctvcom",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20220210,1644506200,4370,17063,168.0,3.0,https://www.youtube.com/watch?v=S5zHFHU4sH4,public,not_live,,京剧 牧虎关|中国京剧音配像精粹|中國京劇音配像精粹|戏曲|京剧|评剧|豫剧|越剧|黄梅戏|戏曲频道|CCTV戏曲|戲曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|艺术|曲艺|傳統藝術|國粹|国粹|梅蘭芳|尚小雲|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|戲曲名段|京劇|評劇|豫劇|越劇|黃梅戲|河北梆子|粤剧|秦腔|戲曲頻道|CCTV戲曲|CCTV|CCTV11|央视戏曲,Entertainment,https://i.ytimg.com/vi/S5zHFHU4sH4/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
7A26Jlt_PkM,general_traditional,京劇,4,京剧《望江亭》来自 《中国京剧像音像集萃》 20190218 | CCTV戏曲,"本期节目主要内容： 京剧《望江亭》主要讲述谭记儿在望江亭内设计对付权贵杨衙内的故事，意在表现了谭记儿的机智、勇敢。王润菁饰谭记儿，宋小川饰白士中，吕昆山饰杨衙内。 

《中国京剧音配像精粹》是在一项文化工程，为祖国的文化事业留下了一份宝贵财富。录制京剧音配像的主要目的是为了京剧艺术的抢救、传留和振兴。京剧音配像的剧目大部分是20世纪40年代后期到60年代前期京剧舞台上的艺术珍品，有的还追溯到上个世纪初，涉及京剧各个行当、各个流派，基本囊括了近代京剧黄金时代大部分名家的代表作。

《中国京剧音配像精粹》官方高清播放列表：https://goo.gl/8dj7E6

【订阅CCTV戏曲官方频道】: https://goo.gl/i1pRSj

■□更多CCTV戏曲精彩节目官方高清■□
《空中剧院》官方高清播放列表：https://goo.gl/e6oy5q
《一鸣惊人》官方高清播放列表：https://goo.gl/FG3JkL
《九州大戏台》官方高清播放列表：https://goo.gl/WDjXBf
2018《跟我学》官方高清播放列表：https://goo.gl/FevYRP
《戏曲采风》官方高清播放列表：https://goo.gl/6tmVJ6
《梨园闯关我挂帅》官方高清播放列表：https://goo.gl/VLdagg
2018《青春戏苑》官方高清播放列表：https://goo.gl/5iuUti
2018《快乐戏园》官方高清播放列表：https://goo.gl/HQMPwW
2018《名段欣赏》官方高清播放列表：https://goo.gl/fWKMr4


■□关注更多精彩官方视频，请关注我们■□
CCTV春晚: http://goo.gl/A9V00o
CCTV中文国际: http://goo.gl/HcZaeZ
CCTV中国中央电视台:https://goo.gl/gYT8W8
CCTV科教：https://goo.gl/qpJZuB
CCTV综艺：https://goo.gl/34d95K
CCTV财经：https://goo.gl/28LqrU
CCTV少儿：https://goo.gl/VFauqN
CCTV电视剧：https://goo.gl/nFq3bC

■□关注CCTV其他平台官方账号■□
Facebook: https://www.facebook.com/cctvcom
Twitter: https://twitter.com/CCTV
Instagram: http://instagram.com/cctv",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20190218,1550487999,6729,39601,255.0,8.0,https://www.youtube.com/watch?v=7A26Jlt_PkM,public,not_live,,望江亭|谭记|吕昆山|宋小川|白士中|杨衙内|中国京剧音配像精粹|中國京劇音配像精粹|戏曲|艺术|京剧|曲艺|国粹|录制京剧|文化工程|艺术珍品,Entertainment,https://i.ytimg.com/vi/7A26Jlt_PkM/hqdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
